id,class_label,rank_label
18856,时政,高风险
18857,房产,中风险
18858,时尚,低风险
18859,时尚,低风险
18860,科技,中风险
18861,时尚,低风险
18862,房产,中风险
18863,娱乐,可公开
18864,游戏,低风险
18865,科技,中风险
18866,家居,可公开
18867,体育,可公开
18868,时政,高风险
18869,房产,中风险
18870,时政,高风险
18871,时尚,低风险
18872,时尚,低风险
18873,房产,中风险
18874,时尚,低风险
18875,时政,高风险
18876,游戏,低风险
18877,科技,中风险
18878,游戏,低风险
18879,时政,高风险
18880,娱乐,可公开
18881,时政,高风险
18882,游戏,低风险
18883,时尚,低风险
18884,家居,可公开
18885,财经,高风险
18886,游戏,低风险
18887,游戏,低风险
18888,科技,中风险
18889,时政,高风险
18890,时政,高风险
18891,时政,高风险
18892,游戏,低风险
18893,时尚,低风险
18894,时政,高风险
18895,游戏,低风险
18896,财经,高风险
18897,时尚,低风险
18898,房产,中风险
18899,财经,高风险
18900,科技,中风险
18901,财经,高风险
18902,游戏,低风险
18903,时政,高风险
18904,教育,低风险
18905,家居,可公开
18906,房产,中风险
18907,房产,中风险
18908,房产,中风险
18909,科技,中风险
18910,游戏,低风险
18911,游戏,低风险
18912,科技,中风险
18913,科技,中风险
18914,游戏,低风险
18915,财经,高风险
18916,时尚,低风险
18917,娱乐,可公开
18918,房产,中风险
18919,时政,高风险
18920,房产,中风险
18921,房产,中风险
18922,科技,中风险
18923,游戏,低风险
18924,游戏,低风险
18925,时政,高风险
18926,时政,高风险
18927,游戏,低风险
18928,游戏,低风险
18929,财经,高风险
18930,时政,高风险
18931,房产,中风险
18932,娱乐,可公开
18933,游戏,低风险
18934,时政,高风险
18935,财经,高风险
18936,时政,高风险
18937,游戏,低风险
18938,时尚,低风险
18939,时尚,低风险
18940,时尚,低风险
18941,时政,高风险
18942,科技,中风险
18943,时政,高风险
18944,房产,中风险
18945,时政,高风险
18946,房产,中风险
18947,家居,可公开
18948,时政,高风险
18949,时政,高风险
18950,时政,高风险
18951,游戏,低风险
18952,时尚,低风险
18953,时政,高风险
18954,游戏,低风险
18955,体育,可公开
18956,时尚,低风险
18957,房产,中风险
18958,财经,高风险
18959,教育,低风险
18960,财经,高风险
18961,时政,高风险
18962,房产,中风险
18963,时尚,低风险
18964,时政,高风险
18965,时政,高风险
18966,娱乐,可公开
18967,房产,中风险
18968,财经,高风险
18969,财经,高风险
18970,娱乐,可公开
18971,游戏,低风险
18972,财经,高风险
18973,家居,可公开
18974,财经,高风险
18975,家居,可公开
18976,游戏,低风险
18977,科技,中风险
18978,时政,高风险
18979,房产,中风险
18980,房产,中风险
18981,游戏,低风险
18982,科技,中风险
18983,房产,中风险
18984,财经,高风险
18985,房产,中风险
18986,时尚,低风险
18987,财经,高风险
18988,科技,中风险
18989,财经,高风险
18990,游戏,低风险
18991,时政,高风险
18992,游戏,低风险
18993,房产,中风险
18994,科技,中风险
18995,时政,高风险
18996,时政,高风险
18997,游戏,低风险
18998,游戏,低风险
18999,娱乐,可公开
19000,游戏,低风险
19001,房产,中风险
19002,时政,高风险
19003,游戏,低风险
19004,房产,中风险
19005,财经,高风险
19006,时政,高风险
19007,房产,中风险
19008,游戏,低风险
19009,时政,高风险
19010,时政,高风险
19011,科技,中风险
19012,科技,中风险
19013,时政,高风险
19014,娱乐,可公开
19015,家居,可公开
19016,教育,低风险
19017,游戏,低风险
19018,家居,可公开
19019,娱乐,可公开
19020,时政,高风险
19021,游戏,低风险
19022,游戏,低风险
19023,时政,高风险
19024,时政,高风险
19025,财经,高风险
19026,时政,高风险
19027,时尚,低风险
19028,家居,可公开
19029,时政,高风险
19030,时政,高风险
19031,财经,高风险
19032,游戏,低风险
19033,科技,中风险
19034,科技,中风险
19035,科技,中风险
19036,财经,高风险
19037,科技,中风险
19038,财经,高风险
19039,房产,中风险
19040,体育,可公开
19041,时政,高风险
19042,娱乐,可公开
19043,娱乐,可公开
19044,房产,中风险
19045,房产,中风险
19046,时尚,低风险
19047,财经,高风险
19048,时尚,低风险
19049,时尚,低风险
19050,时政,高风险
19051,科技,中风险
19052,游戏,低风险
19053,时政,高风险
19054,科技,中风险
19055,时尚,低风险
19056,科技,中风险
19057,游戏,低风险
19058,游戏,低风险
19059,时政,高风险
19060,时尚,低风险
19061,时尚,低风险
19062,家居,可公开
19063,时尚,低风险
19064,科技,中风险
19065,时政,高风险
19066,游戏,低风险
19067,科技,中风险
19068,房产,中风险
19069,家居,可公开
19070,房产,中风险
19071,房产,中风险
19072,房产,中风险
19073,房产,中风险
19074,财经,高风险
19075,时政,高风险
19076,家居,可公开
19077,时政,高风险
19078,科技,中风险
19079,时尚,低风险
19080,房产,中风险
19081,时政,高风险
19082,游戏,低风险
19083,时政,高风险
19084,娱乐,可公开
19085,游戏,低风险
19086,游戏,低风险
19087,科技,中风险
19088,科技,中风险
19089,财经,高风险
19090,体育,可公开
19091,房产,中风险
19092,游戏,低风险
19093,游戏,低风险
19094,房产,中风险
19095,时政,高风险
19096,时尚,低风险
19097,房产,中风险
19098,时尚,低风险
19099,时政,高风险
19100,时政,高风险
19101,教育,低风险
19102,时尚,低风险
19103,游戏,低风险
19104,娱乐,可公开
19105,时政,高风险
19106,时政,高风险
19107,时政,高风险
19108,娱乐,可公开
19109,房产,中风险
19110,游戏,低风险
19111,房产,中风险
19112,时政,高风险
19113,财经,高风险
19114,时政,高风险
19115,时政,高风险
19116,时政,高风险
19117,房产,中风险
19118,家居,可公开
19119,时政,高风险
19120,房产,中风险
19121,房产,中风险
19122,游戏,低风险
19123,时政,高风险
19124,时政,高风险
19125,游戏,低风险
19126,房产,中风险
19127,娱乐,可公开
19128,时尚,低风险
19129,房产,中风险
19130,游戏,低风险
19131,房产,中风险
19132,时尚,低风险
19133,家居,可公开
19134,科技,中风险
19135,游戏,低风险
19136,时政,高风险
19137,科技,中风险
19138,时尚,低风险
19139,时尚,低风险
19140,房产,中风险
19141,娱乐,可公开
19142,时政,高风险
19143,房产,中风险
19144,财经,高风险
19145,房产,中风险
19146,时尚,低风险
19147,时政,高风险
19148,家居,可公开
19149,科技,中风险
19150,教育,低风险
19151,游戏,低风险
19152,房产,中风险
19153,科技,中风险
19154,时政,高风险
19155,房产,中风险
19156,时政,高风险
19157,娱乐,可公开
19158,科技,中风险
19159,房产,中风险
19160,体育,可公开
19161,房产,中风险
19162,时政,高风险
19163,时政,高风险
19164,家居,可公开
19165,时尚,低风险
19166,游戏,低风险
19167,时尚,低风险
19168,游戏,低风险
19169,房产,中风险
19170,时尚,低风险
19171,游戏,低风险
19172,游戏,低风险
19173,科技,中风险
19174,财经,高风险
19175,科技,中风险
19176,时政,高风险
19177,时尚,低风险
19178,游戏,低风险
19179,游戏,低风险
19180,科技,中风险
19181,时政,高风险
19182,家居,可公开
19183,家居,可公开
19184,时政,高风险
19185,时政,高风险
19186,时政,高风险
19187,财经,高风险
19188,游戏,低风险
19189,时尚,低风险
19190,时政,高风险
19191,时政,高风险
19192,科技,中风险
19193,时政,高风险
19194,科技,中风险
19195,科技,中风险
19196,房产,中风险
19197,时尚,低风险
19198,时政,高风险
19199,财经,高风险
19200,娱乐,可公开
19201,时政,高风险
19202,时政,高风险
19203,时政,高风险
19204,游戏,低风险
19205,房产,中风险
19206,时政,高风险
19207,体育,可公开
19208,房产,中风险
19209,房产,中风险
19210,娱乐,可公开
19211,时尚,低风险
19212,时政,高风险
19213,科技,中风险
19214,家居,可公开
19215,财经,高风险
19216,体育,可公开
19217,房产,中风险
19218,游戏,低风险
19219,家居,可公开
19220,家居,可公开
19221,时尚,低风险
19222,时政,高风险
19223,时尚,低风险
19224,家居,可公开
19225,游戏,低风险
19226,房产,中风险
19227,时政,高风险
19228,时政,高风险
19229,游戏,低风险
19230,时政,高风险
19231,娱乐,可公开
19232,游戏,低风险
19233,游戏,低风险
19234,时政,高风险
19235,时尚,低风险
19236,家居,可公开
19237,房产,中风险
19238,科技,中风险
19239,时政,高风险
19240,家居,可公开
19241,科技,中风险
19242,房产,中风险
19243,房产,中风险
19244,时尚,低风险
19245,房产,中风险
19246,家居,可公开
19247,时政,高风险
19248,游戏,低风险
19249,科技,中风险
19250,科技,中风险
19251,科技,中风险
19252,时政,高风险
19253,家居,可公开
19254,家居,可公开
19255,时政,高风险
19256,时尚,低风险
19257,房产,中风险
19258,时政,高风险
19259,时政,高风险
19260,时政,高风险
19261,时政,高风险
19262,科技,中风险
19263,时政,高风险
19264,游戏,低风险
19265,时政,高风险
19266,科技,中风险
19267,教育,低风险
19268,时政,高风险
19269,游戏,低风险
19270,时政,高风险
19271,教育,低风险
19272,财经,高风险
19273,科技,中风险
19274,房产,中风险
19275,娱乐,可公开
19276,家居,可公开
19277,时尚,低风险
19278,时尚,低风险
19279,房产,中风险
19280,时尚,低风险
19281,时政,高风险
19282,游戏,低风险
19283,房产,中风险
19284,时尚,低风险
19285,时政,高风险
19286,游戏,低风险
19287,时尚,低风险
19288,房产,中风险
19289,房产,中风险
19290,游戏,低风险
19291,时尚,低风险
19292,科技,中风险
19293,时政,高风险
19294,娱乐,可公开
19295,时政,高风险
19296,家居,可公开
19297,游戏,低风险
19298,游戏,低风险
19299,科技,中风险
19300,房产,中风险
19301,时尚,低风险
19302,时尚,低风险
19303,科技,中风险
19304,时政,高风险
19305,游戏,低风险
19306,游戏,低风险
19307,时尚,低风险
19308,时政,高风险
19309,时政,高风险
19310,财经,高风险
19311,房产,中风险
19312,游戏,低风险
19313,家居,可公开
19314,时政,高风险
19315,房产,中风险
19316,科技,中风险
19317,时尚,低风险
19318,游戏,低风险
19319,娱乐,可公开
19320,体育,可公开
19321,教育,低风险
19322,时尚,低风险
19323,科技,中风险
19324,房产,中风险
19325,娱乐,可公开
19326,时政,高风险
19327,游戏,低风险
19328,娱乐,可公开
19329,时尚,低风险
19330,游戏,低风险
19331,游戏,低风险
19332,教育,低风险
19333,体育,可公开
19334,财经,高风险
19335,财经,高风险
19336,游戏,低风险
19337,科技,中风险
19338,时政,高风险
19339,房产,中风险
19340,家居,可公开
19341,娱乐,可公开
19342,时尚,低风险
19343,时政,高风险
19344,时尚,低风险
19345,游戏,低风险
19346,游戏,低风险
19347,时尚,低风险
19348,娱乐,可公开
19349,财经,高风险
19350,家居,可公开
19351,时政,高风险
19352,时尚,低风险
19353,时政,高风险
19354,游戏,低风险
19355,房产,中风险
19356,游戏,低风险
19357,时政,高风险
19358,家居,可公开
19359,游戏,低风险
19360,娱乐,可公开
19361,房产,中风险
19362,娱乐,可公开
19363,娱乐,可公开
19364,娱乐,可公开
19365,时政,高风险
19366,科技,中风险
19367,房产,中风险
19368,财经,高风险
19369,科技,中风险
19370,时政,高风险
19371,游戏,低风险
19372,时政,高风险
19373,财经,高风险
19374,房产,中风险
19375,时尚,低风险
19376,财经,高风险
19377,游戏,低风险
19378,游戏,低风险
19379,娱乐,可公开
19380,时尚,低风险
19381,时政,高风险
19382,时尚,低风险
19383,时政,高风险
19384,娱乐,可公开
19385,时尚,低风险
19386,时尚,低风险
19387,游戏,低风险
19388,娱乐,可公开
19389,时政,高风险
19390,娱乐,可公开
19391,房产,中风险
19392,游戏,低风险
19393,财经,高风险
19394,房产,中风险
19395,房产,中风险
19396,时政,高风险
19397,游戏,低风险
19398,房产,中风险
19399,游戏,低风险
19400,财经,高风险
19401,娱乐,可公开
19402,时尚,低风险
19403,房产,中风险
19404,游戏,低风险
19405,时尚,低风险
19406,房产,中风险
19407,时政,高风险
19408,游戏,低风险
19409,游戏,低风险
19410,家居,可公开
19411,游戏,低风险
19412,游戏,低风险
19413,游戏,低风险
19414,房产,中风险
19415,财经,高风险
19416,财经,高风险
19417,财经,高风险
19418,游戏,低风险
19419,娱乐,可公开
19420,时政,高风险
19421,游戏,低风险
19422,房产,中风险
19423,财经,高风险
19424,时政,高风险
19425,房产,中风险
19426,科技,中风险
19427,体育,可公开
19428,房产,中风险
19429,财经,高风险
19430,时政,高风险
19431,房产,中风险
19432,时尚,低风险
19433,游戏,低风险
19434,时尚,低风险
19435,房产,中风险
19436,科技,中风险
19437,家居,可公开
19438,游戏,低风险
19439,家居,可公开
19440,教育,低风险
19441,体育,可公开
19442,时尚,低风险
19443,财经,高风险
19444,时政,高风险
19445,时尚,低风险
19446,时尚,低风险
19447,科技,中风险
19448,游戏,低风险
19449,房产,中风险
19450,房产,中风险
19451,游戏,低风险
19452,教育,低风险
19453,科技,中风险
19454,时政,高风险
19455,家居,可公开
19456,财经,高风险
19457,财经,高风险
19458,时政,高风险
19459,娱乐,可公开
19460,时政,高风险
19461,时政,高风险
19462,游戏,低风险
19463,家居,可公开
19464,科技,中风险
19465,房产,中风险
19466,科技,中风险
19467,时政,高风险
19468,时尚,低风险
